"","Hit","TTseq_Pos","TTseq_Neg","TTseq_Total","RNAseq_Pos","RNAseq_Neg","RNAseq_Total","TPM_TTseq_Total","TPM_TTseq_Pos","TPM_TTseq_Neg","TPM_RNAseq_Total","TPM_RNAseq_Pos","TPM_RNAseq_Neg","FractionPos_TTseq","FractionPos_RNAseq","Ratio_TTversusRNA","PassThresh_TT","PassThresh_RNA","TT_Enrich"
"Enh659",FALSE,13,0,13,11,0,11,0.205000630850018,0.205000630850018,0,0.166015075104541,0.166015075104541,0,1,1,1.18165304268847,TRUE,TRUE,TRUE
"Enh660",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh661",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh662",FALSE,1,0,1,0,1,1,0.0157692792961553,0.0157692792961553,0,0.0150922795549583,0,0.0150922795549583,1,0,1,FALSE,FALSE,FALSE
"Enh663",FALSE,0,11,11,0,3,3,0.173462072257708,0,0.173462072257708,0.0452768386648748,0,0.0452768386648748,0,0,3.6578073089701,TRUE,TRUE,TRUE
"Enh664",FALSE,0,24,24,1,6,7,0.378462703107726,0,0.378462703107726,0.105645956884708,0.0150922795549583,0.0905536773297495,0,0.142857142857143,3.42510699001427,TRUE,TRUE,TRUE
"Enh666",FALSE,2,1,3,0,0,0,0.0473078378884657,0.0315385585923105,0.0157692792961553,0,0,0,0.666666666666667,0,301,TRUE,FALSE,TRUE
"Enh667",FALSE,10,2,12,2,0,2,0.189231351553863,0.157692792961553,0.0315385585923105,0.0301845591099165,0.0301845591099165,0,0.833333333333333,1,5.97512437810945,TRUE,FALSE,TRUE
"Enh668",FALSE,37,29,66,9,4,13,1.04077243354625,0.583463333957744,0.457309099588502,0.196199634214457,0.135830515994624,0.060369118219833,0.560606060606061,0.692307692307692,5.07378939277479,TRUE,TRUE,TRUE
"Enh669",FALSE,9,25,34,1,1,2,0.536155496069278,0.141923513665397,0.394231982403881,0.0301845591099165,0.0150922795549583,0.0150922795549583,0.264705882352941,0.5,16.9203980099503,TRUE,FALSE,TRUE
"Enh670",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh671",FALSE,2,0,2,2,0,2,0.0315385585923105,0.0315385585923105,0,0.0301845591099165,0.0301845591099165,0,1,1,1,FALSE,FALSE,FALSE
"Enh674",FALSE,0,2,2,0,0,0,0.0315385585923105,0,0.0315385585923105,0,0,0,0,0,201,FALSE,FALSE,FALSE
"Enh675",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh676",FALSE,2,5,7,0,5,5,0.110384955073087,0.0315385585923105,0.0788463964807763,0.0754613977747913,0,0.0754613977747913,0.285714285714286,0,1.39920159680639,TRUE,TRUE,TRUE
"Enh677",FALSE,2,1,3,1,2,3,0.0473078378884657,0.0315385585923105,0.0157692792961553,0.0452768386648748,0.0150922795549583,0.0301845591099165,0.666666666666667,0.333333333333333,1,TRUE,TRUE,FALSE
"Enh679",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh680",FALSE,3,0,3,0,0,0,0.0473078378884657,0.0473078378884657,0,0,0,0,1,0,301,TRUE,FALSE,TRUE
"Enh681",FALSE,4,3,7,0,0,0,0.110384955073087,0.063077117184621,0.0473078378884657,0,0,0,0.571428571428571,0,701,TRUE,FALSE,TRUE
"Enh682",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh683",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh684",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh685",FALSE,7,0,7,0,0,0,0.110384955073087,0.110384955073087,0,0,0,0,1,0,701,TRUE,FALSE,TRUE
"Enh686",FALSE,2,3,5,0,0,0,0.0788463964807763,0.0315385585923105,0.0473078378884657,0,0,0,0.4,0,501,TRUE,FALSE,TRUE
"Enh687",FALSE,35,5,40,2,1,3,0.63077117184621,0.551924775365434,0.0788463964807763,0.0452768386648748,0.0301845591099165,0.0150922795549583,0.875,0.666666666666667,13.2923588039867,TRUE,TRUE,TRUE
"Enh688",FALSE,40,3,43,2,1,3,0.678079009734676,0.63077117184621,0.0473078378884657,0.0452768386648748,0.0301845591099165,0.0150922795549583,0.930232558139535,0.666666666666667,14.2890365448505,TRUE,TRUE,TRUE
"Enh689",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh690",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh691",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh692",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh693",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh694",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh695",FALSE,1,0,1,1,0,1,0.0157692792961553,0.0157692792961553,0,0.0150922795549583,0.0150922795549583,0,1,1,1,FALSE,FALSE,FALSE
"Enh696",FALSE,5,0,5,0,0,0,0.0788463964807763,0.0788463964807763,0,0,0,0,1,0,501,TRUE,FALSE,TRUE
"Enh697",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh698",FALSE,2,0,2,0,0,0,0.0315385585923105,0.0315385585923105,0,0,0,0,1,0,201,FALSE,FALSE,FALSE
"Enh699",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh729",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh741",FALSE,2,43,45,3,2,5,0.709617568326986,0.0315385585923105,0.678079009734676,0.0754613977747913,0.0452768386648748,0.0301845591099165,0.0444444444444444,0.6,8.98403193612774,TRUE,TRUE,TRUE
"Enh735",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh736",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh737",TRUE,1,2,3,0,0,0,0.0473078378884657,0.0157692792961553,0.0315385585923105,0,0,0,0.333333333333333,0,301,TRUE,FALSE,TRUE
"Enh740",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh715",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh725",FALSE,1,7,8,0,6,6,0.126154234369242,0.0157692792961553,0.110384955073087,0.0905536773297495,0,0.0905536773297495,0.125,0,1.33277870216306,TRUE,TRUE,TRUE
"Enh726",FALSE,1,3,4,0,0,0,0.063077117184621,0.0157692792961553,0.0473078378884657,0,0,0,0.25,0,401,TRUE,FALSE,TRUE
"Enh727",FALSE,2,2,4,0,2,2,0.063077117184621,0.0315385585923105,0.0315385585923105,0.0301845591099165,0,0.0301845591099165,0.5,0,1.99502487562189,TRUE,FALSE,TRUE
"Enh728",FALSE,0,2,2,1,5,6,0.0315385585923105,0,0.0315385585923105,0.0905536773297495,0.0150922795549583,0.0754613977747913,0,0.166666666666667,0.334442595673877,FALSE,TRUE,FALSE
"Enh730",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh731",FALSE,2,0,2,0,0,0,0.0315385585923105,0.0315385585923105,0,0,0,0,1,0,201,FALSE,FALSE,FALSE
"Enh732",FALSE,3,0,3,0,0,0,0.0473078378884657,0.0473078378884657,0,0,0,0,1,0,301,TRUE,FALSE,TRUE
"Enh733",FALSE,123,1,124,14,0,14,1.95539063272325,1.9396213534271,0.0157692792961553,0.211291913769416,0.211291913769416,0,0.991935483870968,1,8.85153461812991,TRUE,TRUE,TRUE
"Enh734",FALSE,22,13,35,2,0,2,0.551924775365434,0.346924144515415,0.205000630850018,0.0301845591099165,0.0301845591099165,0,0.628571428571429,1,17.4179104477612,TRUE,FALSE,TRUE
"Enh738",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh739",FALSE,262,105,367,47,12,59,5.78732550168898,4.13155117559268,1.6557743260963,0.890444493742537,0.709337139083038,0.181107354659499,0.713896457765668,0.796610169491525,6.21945432977461,TRUE,TRUE,TRUE
"Enh713",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh714",FALSE,2,0,2,0,0,0,0.0315385585923105,0.0315385585923105,0,0,0,0,1,0,201,FALSE,FALSE,FALSE
"Enh716",FALSE,0,0,0,2,0,2,0,0,0,0.0301845591099165,0.0301845591099165,0,0,1,0.00497512437810945,FALSE,FALSE,FALSE
"Enh717",FALSE,1,2,3,0,3,3,0.0473078378884657,0.0157692792961553,0.0315385585923105,0.0452768386648748,0,0.0452768386648748,0.333333333333333,0,1,TRUE,TRUE,FALSE
"Enh718",FALSE,2,2,4,0,3,3,0.063077117184621,0.0315385585923105,0.0315385585923105,0.0452768386648748,0,0.0452768386648748,0.5,0,1.33222591362126,TRUE,TRUE,TRUE
"Enh719",FALSE,3,18,21,0,2,2,0.33115486521926,0.0473078378884657,0.283847027330794,0.0301845591099165,0,0.0301845591099165,0.142857142857143,0,10.452736318408,TRUE,FALSE,TRUE
"Enh720",FALSE,5,8,13,0,2,2,0.205000630850018,0.0788463964807763,0.126154234369242,0.0301845591099165,0,0.0301845591099165,0.384615384615385,0,6.4726368159204,TRUE,FALSE,TRUE
"Enh721",FALSE,4,0,4,0,0,0,0.063077117184621,0.063077117184621,0,0,0,0,1,0,401,TRUE,FALSE,TRUE
"Enh722",FALSE,0,3,3,0,0,0,0.0473078378884657,0,0.0473078378884657,0,0,0,0,0,301,TRUE,FALSE,TRUE
"Enh723",FALSE,0,0,0,0,2,2,0,0,0,0.0301845591099165,0,0.0301845591099165,0,0,0.00497512437810945,FALSE,FALSE,FALSE
"Enh724",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh758",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh759",FALSE,13,21,34,2,1,3,0.536155496069278,0.205000630850018,0.33115486521926,0.0452768386648748,0.0301845591099165,0.0150922795549583,0.382352941176471,0.666666666666667,11.2990033222591,TRUE,TRUE,TRUE
"Enh760",FALSE,3,4,7,1,0,1,0.110384955073087,0.0473078378884657,0.063077117184621,0.0150922795549583,0.0150922795549583,0,0.428571428571429,1,6.94059405940594,TRUE,FALSE,TRUE
"Enh761",FALSE,1,0,1,0,1,1,0.0157692792961553,0.0157692792961553,0,0.0150922795549583,0,0.0150922795549583,1,0,1,FALSE,FALSE,FALSE
"Enh762",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh763",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh764",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh765",FALSE,2,0,2,0,0,0,0.0315385585923105,0.0315385585923105,0,0,0,0,1,0,201,FALSE,FALSE,FALSE
"Enh766",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh767",FALSE,5,0,5,12,0,12,0.0788463964807763,0.0788463964807763,0,0.181107354659499,0.181107354659499,0,1,1,0.417152373022481,TRUE,TRUE,FALSE
"Enh768",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh742",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh743",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh744",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh745",FALSE,2,0,2,1,0,1,0.0315385585923105,0.0315385585923105,0,0.0150922795549583,0.0150922795549583,0,1,1,1.99009900990099,FALSE,FALSE,FALSE
"Enh746",FALSE,0,1,1,0,3,3,0.0157692792961553,0,0.0157692792961553,0.0452768386648748,0,0.0452768386648748,0,0,0.335548172757475,FALSE,TRUE,FALSE
"Enh747",FALSE,0,7,7,0,1,1,0.110384955073087,0,0.110384955073087,0.0150922795549583,0,0.0150922795549583,0,0,6.94059405940594,TRUE,FALSE,TRUE
"Enh748",FALSE,7,0,7,1,0,1,0.110384955073087,0.110384955073087,0,0.0150922795549583,0.0150922795549583,0,1,1,6.94059405940594,TRUE,FALSE,TRUE
"Enh749",FALSE,0,1,1,1,0,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0.0150922795549583,0,0,1,1,FALSE,FALSE,FALSE
"Enh750",FALSE,0,1,1,1,0,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0.0150922795549583,0,0,1,1,FALSE,FALSE,FALSE
"Enh751",FALSE,9,4,13,2,0,2,0.205000630850018,0.141923513665397,0.063077117184621,0.0301845591099165,0.0301845591099165,0,0.692307692307692,1,6.4726368159204,TRUE,FALSE,TRUE
"Enh752",FALSE,0,97,97,0,6,6,1.52962009172706,0,1.52962009172706,0.0905536773297495,0,0.0905536773297495,0,0,16.1414309484193,TRUE,TRUE,TRUE
"Enh753",FALSE,0,0,0,1,0,1,0,0,0,0.0150922795549583,0.0150922795549583,0,0,1,0.0099009900990099,FALSE,FALSE,FALSE
"Enh754",FALSE,3,5,8,0,0,0,0.126154234369242,0.0473078378884657,0.0788463964807763,0,0,0,0.375,0,801,TRUE,FALSE,TRUE
"Enh755",FALSE,17,0,17,25,0,25,0.268077748034639,0.268077748034639,0,0.377306988873956,0.377306988873956,0,1,1,0.680127948820472,TRUE,TRUE,FALSE
"Enh756",FALSE,1,3,4,0,0,0,0.063077117184621,0.0157692792961553,0.0473078378884657,0,0,0,0.25,0,401,TRUE,FALSE,TRUE
"Enh757",TRUE,13,4,17,3,0,3,0.268077748034639,0.205000630850018,0.063077117184621,0.0452768386648748,0.0452768386648748,0,0.764705882352941,1,5.65116279069768,TRUE,TRUE,TRUE
"Enh801",FALSE,0,17,17,1,2,3,0.268077748034639,0,0.268077748034639,0.0452768386648748,0.0150922795549583,0.0301845591099165,0,0.333333333333333,5.65116279069768,TRUE,TRUE,TRUE
"Enh769",FALSE,1,1,2,0,0,0,0.0315385585923105,0.0157692792961553,0.0157692792961553,0,0,0,0.5,0,201,FALSE,FALSE,FALSE
"Enh773",TRUE,23,1,24,6,0,6,0.378462703107726,0.362693423811571,0.0157692792961553,0.0905536773297495,0.0905536773297495,0,0.958333333333333,1,3.99500831946755,TRUE,TRUE,TRUE
"Enh775",TRUE,2,0,2,1,5,6,0.0315385585923105,0.0315385585923105,0,0.0905536773297495,0.0150922795549583,0.0754613977747913,1,0.166666666666667,0.334442595673877,FALSE,TRUE,FALSE
"Enh798",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh799",TRUE,0,70,70,0,3,3,1.10384955073087,0,1.10384955073087,0.0452768386648748,0,0.0452768386648748,0,0,23.2591362126246,TRUE,TRUE,TRUE
"Enh800",FALSE,0,5,5,1,0,1,0.0788463964807763,0,0.0788463964807763,0.0150922795549583,0.0150922795549583,0,0,1,4.96039603960396,TRUE,FALSE,TRUE
"Enh802",TRUE,0,23,23,0,6,6,0.362693423811571,0,0.362693423811571,0.0905536773297495,0,0.0905536773297495,0,0,3.82861896838602,TRUE,TRUE,TRUE
"Enh803",TRUE,1,22,23,0,6,6,0.362693423811571,0.0157692792961553,0.346924144515415,0.0905536773297495,0,0.0905536773297495,0.0434782608695652,0,3.82861896838602,TRUE,TRUE,TRUE
"Enh804",FALSE,6,0,6,2,0,2,0.0946156757769315,0.0946156757769315,0,0.0301845591099165,0.0301845591099165,0,1,1,2.99004975124378,TRUE,FALSE,TRUE
"Enh805",FALSE,28,0,28,7,0,7,0.441539820292347,0.441539820292347,0,0.105645956884708,0.105645956884708,0,1,1,3.99572039942939,TRUE,TRUE,TRUE
"Enh806",FALSE,12,0,12,1,0,1,0.189231351553863,0.189231351553863,0,0.0150922795549583,0.0150922795549583,0,1,1,11.8910891089109,TRUE,FALSE,TRUE
"Enh807",FALSE,2,4,6,2,2,4,0.0946156757769315,0.0315385585923105,0.063077117184621,0.060369118219833,0.0301845591099165,0.0301845591099165,0.333333333333333,0.5,1.49875311720698,TRUE,TRUE,TRUE
"Enh808",FALSE,3,1,4,5,1,6,0.063077117184621,0.0473078378884657,0.0157692792961553,0.0905536773297495,0.0754613977747913,0.0150922795549583,0.75,0.833333333333333,0.667221297836938,TRUE,TRUE,FALSE
"Enh809",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh810",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh811",FALSE,1,0,1,2,0,2,0.0157692792961553,0.0157692792961553,0,0.0301845591099165,0.0301845591099165,0,1,1,0.502487562189055,FALSE,FALSE,FALSE
"Enh812",TRUE,1,6,7,0,4,4,0.110384955073087,0.0157692792961553,0.0946156757769315,0.060369118219833,0,0.060369118219833,0.142857142857143,0,1.74812967581047,TRUE,TRUE,TRUE
"Enh813",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh814",FALSE,0,0,0,0,1,1,0,0,0,0.0150922795549583,0,0.0150922795549583,0,0,0.0099009900990099,FALSE,FALSE,FALSE
"Enh815",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh816",FALSE,3,1,4,0,0,0,0.063077117184621,0.0473078378884657,0.0157692792961553,0,0,0,0.75,0,401,TRUE,FALSE,TRUE
"Enh817",FALSE,10,0,10,8,0,8,0.157692792961553,0.157692792961553,0,0.120738236439666,0.120738236439666,0,1,1,1.24968789013733,TRUE,TRUE,TRUE
"Enh818",FALSE,0,0,0,0,1,1,0,0,0,0.0150922795549583,0,0.0150922795549583,0,0,0.0099009900990099,FALSE,FALSE,FALSE
"Enh819",FALSE,1,1,2,2,0,2,0.0315385585923105,0.0157692792961553,0.0157692792961553,0.0301845591099165,0.0301845591099165,0,0.5,1,1,FALSE,FALSE,FALSE
"Enh820",FALSE,1,1,2,2,0,2,0.0315385585923105,0.0157692792961553,0.0157692792961553,0.0301845591099165,0.0301845591099165,0,0.5,1,1,FALSE,FALSE,FALSE
"Enh821",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh822",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh823",FALSE,2,2,4,0,0,0,0.063077117184621,0.0315385585923105,0.0315385585923105,0,0,0,0.5,0,401,TRUE,FALSE,TRUE
"Enh824",FALSE,34,1,35,76,0,76,0.551924775365434,0.536155496069278,0.0157692792961553,1.14701324617683,1.14701324617683,0,0.971428571428571,1,0.460597289830285,TRUE,TRUE,FALSE
"Enh825",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh826",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh827",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh828",FALSE,1,10,11,0,2,2,0.173462072257708,0.0157692792961553,0.157692792961553,0.0301845591099165,0,0.0301845591099165,0.0909090909090909,0,5.47761194029851,TRUE,FALSE,TRUE
"Enh829",FALSE,1,5,6,0,5,5,0.0946156757769315,0.0157692792961553,0.0788463964807763,0.0754613977747913,0,0.0754613977747913,0.166666666666667,0,1.19960079840319,TRUE,TRUE,TRUE
"Enh770",FALSE,0,5,5,0,1,1,0.0788463964807763,0,0.0788463964807763,0.0150922795549583,0,0.0150922795549583,0,0,4.96039603960396,TRUE,FALSE,TRUE
"Enh771",FALSE,4,3,7,1,8,9,0.110384955073087,0.063077117184621,0.0473078378884657,0.135830515994624,0.0150922795549583,0.120738236439666,0.571428571428571,0.111111111111111,0.778024417314095,TRUE,TRUE,FALSE
"Enh772",TRUE,0,6,6,0,1,1,0.0946156757769315,0,0.0946156757769315,0.0150922795549583,0,0.0150922795549583,0,0,5.95049504950495,TRUE,FALSE,TRUE
"Enh774",FALSE,3,11,14,1,0,1,0.220769910146173,0.0473078378884657,0.173462072257708,0.0150922795549583,0.0150922795549583,0,0.214285714285714,1,13.8712871287129,TRUE,FALSE,TRUE
"Enh776",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh777",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh778",FALSE,13,9,22,2,0,2,0.346924144515415,0.205000630850018,0.141923513665397,0.0301845591099165,0.0301845591099165,0,0.590909090909091,1,10.9502487562189,TRUE,FALSE,TRUE
"Enh779",FALSE,1,4,5,0,0,0,0.0788463964807763,0.0157692792961553,0.063077117184621,0,0,0,0.2,0,501,TRUE,FALSE,TRUE
"Enh780",FALSE,1,0,1,0,1,1,0.0157692792961553,0.0157692792961553,0,0.0150922795549583,0,0.0150922795549583,1,0,1,FALSE,FALSE,FALSE
"Enh781",FALSE,0,2,2,0,8,8,0.0315385585923105,0,0.0315385585923105,0.120738236439666,0,0.120738236439666,0,0,0.250936329588015,FALSE,TRUE,FALSE
"Enh782",FALSE,2,23,25,0,6,6,0.394231982403881,0.0315385585923105,0.362693423811571,0.0905536773297495,0,0.0905536773297495,0.08,0,4.16139767054909,TRUE,TRUE,TRUE
"Enh783",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh784",FALSE,5,1,6,1,0,1,0.0946156757769315,0.0788463964807763,0.0157692792961553,0.0150922795549583,0.0150922795549583,0,0.833333333333333,1,5.95049504950495,TRUE,FALSE,TRUE
"Enh785",FALSE,11,4,15,2,2,4,0.236539189442329,0.173462072257708,0.063077117184621,0.060369118219833,0.0301845591099165,0.0301845591099165,0.733333333333333,0.5,3.7431421446384,TRUE,TRUE,TRUE
"Enh786",FALSE,0,2,2,0,0,0,0.0315385585923105,0,0.0315385585923105,0,0,0,0,0,201,FALSE,FALSE,FALSE
"Enh787",FALSE,1,11,12,0,1,1,0.189231351553863,0.0157692792961553,0.173462072257708,0.0150922795549583,0,0.0150922795549583,0.0833333333333333,0,11.8910891089109,TRUE,FALSE,TRUE
"Enh788",FALSE,1,11,12,0,1,1,0.189231351553863,0.0157692792961553,0.173462072257708,0.0150922795549583,0,0.0150922795549583,0.0833333333333333,0,11.8910891089109,TRUE,FALSE,TRUE
"Enh789",FALSE,2,8,10,0,1,1,0.157692792961553,0.0315385585923105,0.126154234369242,0.0150922795549583,0,0.0150922795549583,0.2,0,9.91089108910891,TRUE,FALSE,TRUE
"Enh790",FALSE,4,0,4,1,0,1,0.063077117184621,0.063077117184621,0,0.0150922795549583,0.0150922795549583,0,1,1,3.97029702970297,TRUE,FALSE,TRUE
"Enh791",FALSE,4,0,4,2,0,2,0.063077117184621,0.063077117184621,0,0.0301845591099165,0.0301845591099165,0,1,1,1.99502487562189,TRUE,FALSE,TRUE
"Enh792",FALSE,0,1,1,0,1,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0,0.0150922795549583,0,0,1,FALSE,FALSE,FALSE
"Enh793",FALSE,4,131,135,0,22,22,2.12885270498096,0.063077117184621,2.06577558779634,0.332030150209082,0,0.332030150209082,0.0296296296296296,0,6.13402998636983,TRUE,TRUE,TRUE
"Enh794",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh795",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh796",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh797",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh837",FALSE,11,1,12,3,0,3,0.189231351553863,0.173462072257708,0.0157692792961553,0.0452768386648748,0.0452768386648748,0,0.916666666666667,1,3.99003322259136,TRUE,TRUE,TRUE
"Enh851",FALSE,1,12,13,0,1,1,0.205000630850018,0.0157692792961553,0.189231351553863,0.0150922795549583,0,0.0150922795549583,0.0769230769230769,0,12.8811881188119,TRUE,FALSE,TRUE
"Enh852",FALSE,0,5,5,0,8,8,0.0788463964807763,0,0.0788463964807763,0.120738236439666,0,0.120738236439666,0,0,0.625468164794007,TRUE,TRUE,FALSE
"Enh853",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh854",TRUE,2,0,2,2,0,2,0.0315385585923105,0.0315385585923105,0,0.0301845591099165,0.0301845591099165,0,1,1,1,FALSE,FALSE,FALSE
"Enh855",TRUE,0,7,7,0,3,3,0.110384955073087,0,0.110384955073087,0.0452768386648748,0,0.0452768386648748,0,0,2.32890365448505,TRUE,TRUE,TRUE
"Enh856",TRUE,0,7,7,0,2,2,0.110384955073087,0,0.110384955073087,0.0301845591099165,0,0.0301845591099165,0,0,3.48756218905473,TRUE,FALSE,TRUE
"Enh857",TRUE,28,2,30,2,2,4,0.473078378884657,0.441539820292347,0.0315385585923105,0.060369118219833,0.0301845591099165,0.0301845591099165,0.933333333333333,0.5,7.48379052369077,TRUE,TRUE,TRUE
"Enh858",FALSE,20,2,22,0,0,0,0.346924144515415,0.315385585923105,0.0315385585923105,0,0,0,0.909090909090909,0,2201,TRUE,FALSE,TRUE
"Enh859",FALSE,1,5,6,1,1,2,0.0946156757769315,0.0157692792961553,0.0788463964807763,0.0301845591099165,0.0150922795549583,0.0150922795549583,0.166666666666667,0.5,2.99004975124378,TRUE,FALSE,TRUE
"Enh860",FALSE,1,4,5,0,3,3,0.0788463964807763,0.0157692792961553,0.063077117184621,0.0452768386648748,0,0.0452768386648748,0.2,0,1.66445182724253,TRUE,TRUE,TRUE
"Enh861",FALSE,4,44,48,0,4,4,0.756925406215452,0.063077117184621,0.693848289030831,0.060369118219833,0,0.060369118219833,0.0833333333333333,0,11.9725685785536,TRUE,TRUE,TRUE
"Enh862",FALSE,9,90,99,0,4,4,1.56115865031937,0.141923513665397,1.41923513665397,0.060369118219833,0,0.060369118219833,0.0909090909090909,0,24.6907730673317,TRUE,TRUE,TRUE
"Enh863",FALSE,0,1,1,1,3,4,0.0157692792961553,0,0.0157692792961553,0.060369118219833,0.0150922795549583,0.0452768386648748,0,0.25,0.251870324189526,FALSE,TRUE,FALSE
"Enh864",TRUE,7,2,9,0,0,0,0.141923513665397,0.110384955073087,0.0315385585923105,0,0,0,0.777777777777778,0,901,TRUE,FALSE,TRUE
"Enh865",FALSE,0,1,1,0,1,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0,0.0150922795549583,0,0,1,FALSE,FALSE,FALSE
